Facility,Occupancy Type,Month,Date,Time,Day,Occupancy,Temperature max,Temperature min,Maximum Heat Index,Minimum Wind Chill Index,Rain,Raining type,Temperature
Boyd House,Transient,May,05 10 2017,12:37:07 PM,Wed,81,76.62,63.09,-996,-996,0.48,Rain,< 78
Boyd House,Transient,May,05 10 2017,1:40:41 PM,Wed,84,76.62,63.09,-996,-996,0.48,Rain,< 78
Boyd House,Transient,May,05 10 2017,2:43:45 PM,Wed,69,76.62,63.09,-996,-996,0.48,Rain,< 78
Boyd House,Transient,May,05 10 2017,3:45:56 PM,Wed,65,76.62,63.09,-996,-996,0.48,Rain,< 78
Boyd House,Transient,May,05 10 2017,4:49:47 PM,Wed,68,76.62,63.09,-996,-996,0.48,Rain,< 78
Boyd House,Transient,May,05 11 2017,8:42:09 AM,Thu,52,81.81,57.36,81.73,-996,0.01,Rain,< 78
Boyd House,Transient,May,05 11 2017,9:45:29 AM,Thu,58,81.81,57.36,81.73,-996,0.01,Rain,< 78
Boyd House,Transient,May,05 11 2017,10:51:33 AM,Thu,60,81.81,57.36,81.73,-996,0.01,Rain,< 78
Boyd House,Transient,May,05 11 2017,11:53:51 AM,Thu,77,81.81,57.36,81.73,-996,0.01,Rain,< 78
Boyd House,Transient,May,05 11 2017,12:59:22 PM,Thu,84,81.81,57.36,81.73,-996,0.01,Rain,< 78
Boyd House,Transient,May,05 11 2017,2:02:58 PM,Thu,101,81.81,57.36,81.73,-996,0.01,Rain,< 78
Boyd House,Transient,May,05 11 2017,3:05:00 PM,Thu,94,81.81,57.36,81.73,-996,0.01,Rain,< 78
Boyd House,Transient,May,05 11 2017,4:06:25 PM,Thu,72,81.81,57.36,81.73,-996,0.01,Rain,< 78
Boyd House,Transient,May,05 12 2017,8:52:10 AM,Fri,78,74.98,55.44,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 12 2017,9:56:47 AM,Fri,93,74.98,55.44,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 12 2017,10:57:06 AM,Fri,98,74.98,55.44,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 12 2017,12:00:40 PM,Fri,100,74.98,55.44,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 12 2017,1:04:24 PM,Fri,102,74.98,55.44,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 12 2017,2:08:54 PM,Fri,95,74.98,55.44,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 12 2017,3:11:47 PM,Fri,80,74.98,55.44,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 12 2017,4:11:57 PM,Fri,60,74.98,55.44,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 13 2017,8:51:59 AM,Sat,22,78.31,49.59,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 13 2017,9:54:12 AM,Sat,37,78.31,49.59,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 13 2017,10:54:48 AM,Sat,73,78.31,49.59,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 13 2017,11:55:41 AM,Sat,70,78.31,49.59,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 13 2017,12:56:01 PM,Sat,74,78.31,49.59,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 13 2017,1:57:22 PM,Sat,83,78.31,49.59,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 13 2017,2:58:23 PM,Sat,68,78.31,49.59,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 13 2017,3:59:12 PM,Sat,63,78.31,49.59,-996,-996,0,No rain,< 66
Boyd House,Transient,May,05 14 2017,8:46:00 AM,Sun,19,85.39,58.55,86.17,-996,0,No rain,< 78
Boyd House,Transient,May,05 14 2017,9:46:06 AM,Sun,23,85.39,58.55,86.17,-996,0,No rain,< 78
Boyd House,Transient,May,05 14 2017,10:47:35 AM,Sun,27,85.39,58.55,86.17,-996,0,No rain,< 78
Boyd House,Transient,May,05 14 2017,11:53:29 AM,Sun,31,85.39,58.55,86.17,-996,0,No rain,< 78
Boyd House,Transient,May,05 14 2017,12:59:04 PM,Sun,37,85.39,58.55,86.17,-996,0,No rain,< 78
Boyd House,Transient,May,05 14 2017,1:59:50 PM,Sun,30,85.39,58.55,86.17,-996,0,No rain,< 78
Boyd House,Transient,May,05 14 2017,2:59:53 PM,Sun,21,85.39,58.55,86.17,-996,0,No rain,< 78
Boyd House,Transient,May,05 14 2017,4:05:14 PM,Sun,21,85.39,58.55,86.17,-996,0,No rain,< 78
Boyd House,Transient,May,05 15 2017,8:38:56 AM,Mon,20,85.39,58.55,86.17,-996,0,No rain,< 78
Boyd House,Transient,May,05 15 2017,9:40:35 AM,Mon,20,88.14,66.92,89.64,-996,0,No rain,< 78
Boyd House,Transient,May,05 15 2017,10:47:17 AM,Mon,23,88.14,66.92,89.64,-996,0,No rain,< 78
Boyd House,Transient,May,05 15 2017,11:50:20 AM,Mon,22,88.14,66.92,89.64,-996,0,No rain,< 78
Boyd House,Transient,May,05 15 2017,12:50:42 PM,Mon,20,88.14,66.92,89.64,-996,0,No rain,< 78
Boyd House,Transient,May,05 15 2017,1:54:35 PM,Mon,26,88.14,66.92,89.64,-996,0,No rain,< 78
Boyd House,Transient,May,05 15 2017,2:57:33 PM,Mon,20,88.14,66.92,89.64,-996,0,No rain,< 78
Boyd House,Transient,May,05 15 2017,4:01:23 PM,Mon,16,88.14,66.92,89.64,-996,0,No rain,< 78
Boyd House,Transient,May,05 16 2017,8:52:36 AM,Tue,8,88.14,66.92,89.64,-996,0,No rain,< 78
Boyd House,Transient,May,05 16 2017,9:56:47 AM,Tue,13,78.13,67.84,-996,-996,0.03,Rain,< 78
Boyd House,Transient,May,05 16 2017,11:01:20 AM,Tue,14,78.13,67.84,-996,-996,0.03,Rain,< 78
Boyd House,Transient,May,05 16 2017,12:05:10 PM,Tue,14,78.13,67.84,-996,-996,0.03,Rain,< 78
Boyd House,Transient,May,05 16 2017,1:06:27 PM,Tue,12,78.13,67.84,-996,-996,0.03,Rain,< 78
Boyd House,Transient,May,05 16 2017,2:08:07 PM,Tue,16,78.13,67.84,-996,-996,0.03,Rain,< 78
Boyd House,Transient,May,05 16 2017,3:13:52 PM,Tue,17,78.13,67.84,-996,-996,0.03,Rain,< 78
Boyd House,Transient,May,05 16 2017,4:15:35 PM,Tue,12,78.13,67.84,-996,-996,0.03,Rain,< 78
Boyd House,Transient,May,05 17 2017,8:08:36 AM,Wed,9,78.13,67.84,-996,-996,0.03,Rain,< 78
Boyd House,Transient,May,05 17 2017,9:12:37 AM,Wed,18,83.37,61.63,81.57,-996,0.68,Rain,< 78
Boyd House,Transient,May,05 17 2017,10:13:21 AM,Wed,17,83.37,61.63,81.57,-996,0.68,Rain,< 78
Boyd House,Transient,May,05 17 2017,11:13:27 AM,Wed,19,83.37,61.63,81.57,-996,0.68,Rain,< 78
Boyd House,Transient,May,05 17 2017,12:18:24 PM,Wed,20,83.37,61.63,81.57,-996,0.68,Rain,< 78
Boyd House,Transient,May,05 17 2017,1:23:24 PM,Wed,18,83.37,61.63,81.57,-996,0.68,Rain,< 78
Boyd House,Transient,May,05 17 2017,2:24:09 PM,Wed,14,83.37,61.63,81.57,-996,0.68,Rain,< 78
Boyd House,Transient,May,05 17 2017,3:29:10 PM,Wed,12,83.37,61.63,81.57,-996,0.68,Rain,< 78
Boyd House,Transient,May,05 17 2017,4:33:21 PM,Wed,11,83.37,61.63,81.57,-996,0.68,Rain,< 78
Boyd House,Transient,May,05 18 2017,8:24:32 AM,Thu,5,86.22,63.19,89.13,-996,0.29,Rain,< 78
Boyd House,Transient,May,05 18 2017,9:27:50 AM,Thu,13,86.22,63.19,89.13,-996,0.29,Rain,< 78
Boyd House,Transient,May,05 18 2017,10:34:32 AM,Thu,16,86.22,63.19,89.13,-996,0.29,Rain,< 78
Boyd House,Transient,May,05 18 2017,11:39:07 AM,Thu,18,86.22,63.19,89.13,-996,0.29,Rain,< 78
Boyd House,Transient,May,05 18 2017,12:40:30 PM,Thu,17,86.22,63.19,89.13,-996,0.29,Rain,< 78
Boyd House,Transient,May,05 18 2017,1:42:54 PM,Thu,19,86.22,63.19,89.13,-996,0.29,Rain,< 78
Boyd House,Transient,May,05 18 2017,2:45:39 PM,Thu,15,86.22,63.19,89.13,-996,0.29,Rain,< 78
Boyd House,Transient,May,05 18 2017,3:49:41 PM,Thu,12,86.22,63.19,89.13,-996,0.29,Rain,< 78
Boyd House,Transient,May,05 18 2017,4:50:42 PM,Thu,10,86.22,63.19,89.13,-996,0.29,Rain,< 78
Boyd House,Transient,May,05 19 2017,8:38:26 AM,Fri,19,75.6,61.29,-996,-996,0.47,Rain,< 78
Boyd House,Transient,May,05 19 2017,9:42:57 AM,Fri,23,75.6,61.29,-996,-996,0.47,Rain,< 78
Boyd House,Transient,May,05 19 2017,10:48:07 AM,Fri,24,75.6,61.29,-996,-996,0.47,Rain,< 78
Boyd House,Transient,May,05 19 2017,11:52:37 AM,Fri,26,75.6,61.29,-996,-996,0.47,Rain,< 78
Boyd House,Transient,May,05 19 2017,12:55:51 PM,Fri,26,75.6,61.29,-996,-996,0.47,Rain,< 78
Boyd House,Transient,May,05 19 2017,1:57:55 PM,Fri,23,75.6,61.29,-996,-996,0.47,Rain,< 78
Boyd House,Transient,May,05 19 2017,3:01:35 PM,Fri,21,75.6,61.29,-996,-996,0.47,Rain,< 78
Boyd House,Transient,May,05 19 2017,4:04:11 PM,Fri,21,75.6,61.29,-996,-996,0.47,Rain,< 78
Boyd House,Transient,May,05 20 2017,8:48:15 AM,Sat,12,72.48,52.32,-996,-996,0.03,Rain,< 66
Boyd House,Transient,May,05 20 2017,9:51:45 AM,Sat,12,72.48,52.32,-996,-996,0.03,Rain,< 66
Boyd House,Transient,May,05 20 2017,10:52:25 AM,Sat,15,72.48,52.32,-996,-996,0.03,Rain,< 66
Boyd House,Transient,May,05 20 2017,11:54:36 AM,Sat,17,72.48,52.32,-996,-996,0.03,Rain,< 66
Boyd House,Transient,May,05 20 2017,12:55:26 PM,Sat,18,72.48,52.32,-996,-996,0.03,Rain,< 66
Boyd House,Transient,May,05 20 2017,1:57:38 PM,Sat,24,72.48,52.32,-996,-996,0.03,Rain,< 66
Boyd House,Transient,May,05 20 2017,2:58:27 PM,Sat,24,72.48,52.32,-996,-996,0.03,Rain,< 66
Boyd House,Transient,May,05 20 2017,4:00:12 PM,Sat,27,72.48,52.32,-996,-996,0.03,Rain,< 66
Duck Pond,Transient,January,01 01 2017,9:06:46 AM,Sun,8,61.57,31.6,-996,26.96,0,No rain,< 47
Duck Pond,Transient,January,01 01 2017,10:14:01 AM,Sun,8,61.57,31.6,-996,26.96,0,No rain,< 47
Duck Pond,Transient,January,01 01 2017,11:19:39 AM,Sun,11,61.57,31.6,-996,26.96,0,No rain,< 47
Duck Pond,Transient,January,01 01 2017,12:26:05 PM,Sun,8,61.57,31.6,-996,26.96,0,No rain,< 47
Duck Pond,Transient,January,01 01 2017,1:30:52 PM,Sun,11,61.57,31.6,-996,26.96,0,No rain,< 47
Duck Pond,Transient,January,01 01 2017,2:34:55 PM,Sun,10,61.57,31.6,-996,26.96,0,No rain,< 47
Duck Pond,Transient,January,01 01 2017,3:39:02 PM,Sun,14,61.57,31.6,-996,26.96,0,No rain,< 47
Duck Pond,Transient,January,01 01 2017,4:44:03 PM,Sun,14,61.57,31.6,-996,26.96,0,No rain,< 47
Duck Pond,Transient,January,01 02 2017,8:25:49 AM,Mon,10,69.98,40.29,-996,41.48,0.01,Rain,< 57
Duck Pond,Transient,January,01 02 2017,9:34:19 AM,Mon,9,69.98,40.29,-996,41.48,0.01,Rain,< 57
Duck Pond,Transient,January,01 02 2017,10:43:53 AM,Mon,11,69.98,40.29,-996,41.48,0.01,Rain,< 57
Duck Pond,Transient,January,01 02 2017,11:50:43 AM,Mon,13,69.98,40.29,-996,41.48,0.01,Rain,< 57
Duck Pond,Transient,January,01 02 2017,1:00:25 PM,Mon,14,69.98,40.29,-996,41.48,0.01,Rain,< 57
Duck Pond,Transient,January,01 02 2017,2:08:22 PM,Mon,13,69.98,40.29,-996,41.48,0.01,Rain,< 57
Duck Pond,Transient,January,01 02 2017,3:15:39 PM,Mon,21,69.98,40.29,-996,41.48,0.01,Rain,< 57
Duck Pond,Transient,January,01 02 2017,4:23:45 PM,Mon,21,69.98,40.29,-996,41.48,0.01,Rain,< 57
Duck Pond,Transient,January,01 03 2017,8:36:18 AM,Tue,17,45.85,27.1,-996,15.3,0,No rain,< 47
Duck Pond,Transient,January,01 03 2017,9:36:33 AM,Tue,26,45.85,27.1,-996,15.3,0,No rain,< 47
Duck Pond,Transient,January,01 03 2017,10:45:15 AM,Tue,26,45.85,27.1,-996,15.3,0,No rain,< 47
Duck Pond,Transient,January,01 03 2017,11:54:08 AM,Tue,22,45.85,27.1,-996,15.3,0,No rain,< 47
Duck Pond,Transient,January,01 03 2017,1:01:56 PM,Tue,18,45.85,27.1,-996,15.3,0,No rain,< 47
Duck Pond,Transient,January,01 03 2017,2:11:05 PM,Tue,23,45.85,27.1,-996,15.3,0,No rain,< 47
Duck Pond,Transient,January,01 03 2017,3:18:58 PM,Tue,17,45.85,27.1,-996,15.3,0,No rain,< 47
Duck Pond,Transient,January,01 03 2017,4:28:57 PM,Tue,18,45.85,27.1,-996,15.3,0,No rain,< 47
Duck Pond,Transient,January,01 04 2017,8:05:54 AM,Wed,6,36.25,20.72,-996,9.19,0,No rain,< 47
Duck Pond,Transient,January,01 04 2017,9:27:54 AM,Wed,18,36.25,20.72,-996,9.19,0,No rain,< 47
Duck Pond,Transient,January,01 04 2017,10:35:14 AM,Wed,19,36.25,20.72,-996,9.19,0,No rain,< 47
Duck Pond,Transient,January,01 04 2017,11:43:29 AM,Wed,18,36.25,20.72,-996,9.19,0,No rain,< 47
Duck Pond,Transient,January,01 04 2017,12:51:40 PM,Wed,20,36.25,20.72,-996,9.19,0,No rain,< 47
Duck Pond,Transient,January,01 04 2017,1:59:27 PM,Wed,22,36.25,20.72,-996,9.19,0,No rain,< 47
Duck Pond,Transient,January,01 04 2017,3:07:42 PM,Wed,14,36.25,20.72,-996,9.19,0,No rain,< 47
Duck Pond,Transient,January,01 04 2017,4:15:59 PM,Wed,13,36.25,20.72,-996,9.19,0,No rain,< 47
Duck Pond,Transient,January,01 05 2017,8:36:01 AM,Thu,5,25.53,16.05,-996,0.89,0,No rain,< 47
Duck Pond,Transient,January,01 05 2017,9:45:36 AM,Thu,11,25.53,16.05,-996,0.89,0,No rain,< 47
Duck Pond,Transient,January,01 05 2017,10:52:01 AM,Thu,18,25.53,16.05,-996,0.89,0,No rain,< 47
Duck Pond,Transient,January,01 05 2017,12:00:07 PM,Thu,23,25.53,16.05,-996,0.89,0,No rain,< 47
Duck Pond,Transient,January,01 05 2017,1:06:40 PM,Thu,21,25.53,16.05,-996,0.89,0,No rain,< 47
Duck Pond,Transient,January,01 05 2017,2:15:18 PM,Thu,22,25.53,16.05,-996,0.89,0,No rain,< 47
Duck Pond,Transient,January,01 05 2017,3:23:31 PM,Thu,19,25.53,16.05,-996,0.89,0,No rain,< 47
Duck Pond,Transient,January,01 05 2017,4:32:41 PM,Thu,19,25.53,16.05,-996,0.89,0,No rain,< 47
Duck Pond,Transient,January,01 06 2017,9:02:20 AM,Fri,10,17.81,3.4,-996,-3.72,0,No rain,< 47
Duck Pond,Transient,January,01 06 2017,10:12:36 AM,Fri,11,17.81,3.4,-996,-3.72,0,No rain,< 47
Duck Pond,Transient,January,01 06 2017,11:22:17 AM,Fri,10,17.81,3.4,-996,-3.72,0,No rain,< 47
Duck Pond,Transient,January,01 06 2017,12:30:53 PM,Fri,15,17.81,3.4,-996,-3.72,0,No rain,< 47
Duck Pond,Transient,January,01 06 2017,1:39:52 PM,Fri,13,17.81,3.4,-996,-3.72,0,No rain,< 47
Duck Pond,Transient,January,01 06 2017,2:47:32 PM,Fri,15,17.81,3.4,-996,-3.72,0,No rain,< 47
Duck Pond,Transient,January,01 06 2017,3:55:28 PM,Fri,10,17.81,3.4,-996,-3.72,0,No rain,< 47
Duck Pond,Transient,January,01 07 2017,8:10:32 AM,Sat,4,17.81,3.4,-996,-3.72,0,No rain,< 47
Duck Pond,Transient,January,01 07 2017,9:17:36 AM,Sat,5,34.49,-2.2,-996,-8.22,0.07,Rain,< 47
Duck Pond,Transient,January,01 07 2017,10:25:04 AM,Sat,5,34.49,-2.2,-996,-8.22,0.07,Rain,< 47
Duck Pond,Transient,January,01 07 2017,11:30:10 AM,Sat,6,34.49,-2.2,-996,-8.22,0.07,Rain,< 47
Duck Pond,Transient,January,01 07 2017,12:37:04 PM,Sat,4,34.49,-2.2,-996,-8.22,0.07,Rain,< 47
Duck Pond,Transient,January,01 07 2017,1:45:13 PM,Sat,5,34.49,-2.2,-996,-8.22,0.07,Rain,< 47
Duck Pond,Transient,January,01 07 2017,2:53:54 PM,Sat,3,34.49,-2.2,-996,-8.22,0.07,Rain,< 47
Duck Pond,Transient,January,01 07 2017,3:58:30 PM,Sat,6,34.49,-2.2,-996,-8.22,0.07,Rain,< 47
Duck Pond,Transient,January,01 08 2017,8:47:08 AM,Sun,-5,34.49,-2.2,-996,-8.22,0.07,Rain,< 47
Duck Pond,Transient,January,01 08 2017,9:55:36 AM,Sun,-7,45.17,19.73,-996,10.97,0.02,Rain,< 47
Duck Pond,Transient,January,01 08 2017,11:02:08 AM,Sun,-6,45.17,19.73,-996,10.97,0.02,Rain,< 47
Duck Pond,Transient,January,01 08 2017,12:08:05 PM,Sun,-2,45.17,19.73,-996,10.97,0.02,Rain,< 47
Duck Pond,Transient,January,01 08 2017,1:15:03 PM,Sun,0,45.17,19.73,-996,10.97,0.02,Rain,< 47
Duck Pond,Transient,January,01 08 2017,2:20:57 PM,Sun,-2,45.17,19.73,-996,10.97,0.02,Rain,< 47
Duck Pond,Transient,January,01 08 2017,3:26:29 PM,Sun,1,45.17,19.73,-996,10.97,0.02,Rain,< 47
Duck Pond,Transient,January,01 08 2017,4:32:01 PM,Sun,-7,45.17,19.73,-996,10.97,0.02,Rain,< 47
Duck Pond,Transient,January,01 09 2017,8:28:50 AM,Mon,-4,59.4,30.93,-996,22.21,0,No rain,< 47
Duck Pond,Transient,January,01 09 2017,9:29:27 AM,Mon,13,59.4,30.93,-996,22.21,0,No rain,< 47
Duck Pond,Transient,January,01 09 2017,10:40:09 AM,Mon,17,59.4,30.93,-996,22.21,0,No rain,< 47
Duck Pond,Transient,January,01 09 2017,11:48:38 AM,Mon,20,59.4,30.93,-996,22.21,0,No rain,< 47
Duck Pond,Transient,January,01 09 2017,12:56:51 PM,Mon,20,59.4,30.93,-996,22.21,0,No rain,< 47
Duck Pond,Transient,January,01 09 2017,2:03:18 PM,Mon,23,59.4,30.93,-996,22.21,0,No rain,< 47
Duck Pond,Transient,January,01 09 2017,3:11:06 PM,Mon,18,59.4,30.93,-996,22.21,0,No rain,< 47
Duck Pond,Transient,January,01 09 2017,4:20:19 PM,Mon,17,59.4,30.93,-996,22.21,0,No rain,< 47
Duck Pond,Transient,January,01 10 2017,8:54:49 AM,Tue,15,59.4,30.93,-996,22.21,0,No rain,< 47
Duck Pond,Transient,January,01 10 2017,10:03:55 AM,Tue,24,67.93,36.99,-996,34.1,0,No rain,< 57
Duck Pond,Transient,January,01 10 2017,11:11:05 AM,Tue,22,67.93,36.99,-996,34.1,0,No rain,< 57
Duck Pond,Transient,January,01 10 2017,12:16:27 PM,Tue,18,67.93,36.99,-996,34.1,0,No rain,< 57
Duck Pond,Transient,January,01 10 2017,1:25:01 PM,Tue,17,67.93,36.99,-996,34.1,0,No rain,< 57
Duck Pond,Transient,January,01 10 2017,2:30:45 PM,Tue,18,67.93,36.99,-996,34.1,0,No rain,< 57
Duck Pond,Transient,January,01 10 2017,3:39:23 PM,Tue,13,67.93,36.99,-996,34.1,0,No rain,< 57
Duck Pond,Transient,January,01 10 2017,4:48:13 PM,Tue,10,67.93,36.99,-996,34.1,0,No rain,< 57
Duck Pond,Transient,January,01 11 2017,8:21:02 AM,Wed,-4,67.93,36.99,-996,34.1,0,No rain,< 57
Duck Pond,Transient,January,01 11 2017,9:28:22 AM,Wed,9,78.75,36.06,-996,32.21,0,No rain,< 66
Duck Pond,Transient,January,01 11 2017,10:37:09 AM,Wed,13,78.75,36.06,-996,32.21,0,No rain,< 66
Duck Pond,Transient,January,01 11 2017,11:43:34 AM,Wed,17,78.75,36.06,-996,32.21,0,No rain,< 66
Duck Pond,Transient,January,01 11 2017,12:51:07 PM,Wed,11,78.75,36.06,-996,32.21,0,No rain,< 66
Duck Pond,Transient,January,01 11 2017,1:58:06 PM,Wed,16,78.75,36.06,-996,32.21,0,No rain,< 66
Duck Pond,Transient,January,01 11 2017,3:05:48 PM,Wed,8,78.75,36.06,-996,32.21,0,No rain,< 66
Duck Pond,Transient,January,01 11 2017,4:14:10 PM,Wed,12,78.75,36.06,-996,32.21,0,No rain,< 66
Duck Pond,Transient,January,01 12 2017,8:30:10 AM,Thu,-7,78.75,36.06,-996,32.21,0,No rain,< 66
Duck Pond,Transient,January,01 12 2017,9:38:45 AM,Thu,5,66.2,24.85,-996,12.53,0,No rain,< 47
Duck Pond,Transient,January,01 12 2017,10:44:18 AM,Thu,11,66.2,24.85,-996,12.53,0,No rain,< 47
Duck Pond,Transient,January,01 12 2017,11:44:24 AM,Thu,17,66.2,24.85,-996,12.53,0,No rain,< 47
Duck Pond,Transient,January,01 12 2017,12:51:06 PM,Thu,17,66.2,24.85,-996,12.53,0,No rain,< 47
Duck Pond,Transient,January,01 12 2017,1:58:37 PM,Thu,35,66.2,24.85,-996,12.53,0,No rain,< 47
Duck Pond,Transient,January,01 12 2017,3:05:34 PM,Thu,32,66.2,24.85,-996,12.53,0,No rain,< 47
Duck Pond,Transient,January,01 12 2017,4:14:08 PM,Thu,30,66.2,24.85,-996,12.53,0,No rain,< 47
Duck Pond,Transient,January,01 13 2017,8:01:05 AM,Fri,2,66.2,24.85,-996,12.53,0,No rain,< 47
Duck Pond,Transient,January,01 13 2017,9:10:52 AM,Fri,4,35.52,28.07,-996,17.11,0,No rain,< 47
Duck Pond,Transient,January,01 13 2017,10:11:58 AM,Fri,8,35.52,28.07,-996,17.11,0,No rain,< 47
Duck Pond,Transient,January,01 13 2017,11:22:25 AM,Fri,12,35.52,28.07,-996,17.11,0,No rain,< 47
Duck Pond,Transient,January,01 13 2017,12:30:54 PM,Fri,13,35.52,28.07,-996,17.11,0,No rain,< 47
Duck Pond,Transient,January,01 13 2017,1:41:12 PM,Fri,10,35.52,28.07,-996,17.11,0,No rain,< 47
Duck Pond,Transient,January,01 13 2017,2:49:36 PM,Fri,5,35.52,28.07,-996,17.11,0,No rain,< 47
Duck Pond,Transient,January,01 13 2017,4:00:23 PM,Fri,3,35.52,28.07,-996,17.11,0,No rain,< 47
Duck Pond,Transient,January,01 14 2017,8:25:30 AM,Sat,-1,33.04,28.89,-996,19.07,0.11,Rain,< 47
Duck Pond,Transient,January,01 14 2017,9:35:41 AM,Sat,6,33.04,28.89,-996,19.07,0.11,Rain,< 47
Duck Pond,Transient,January,01 14 2017,10:45:17 AM,Sat,30,33.04,28.89,-996,19.07,0.11,Rain,< 47
Duck Pond,Transient,January,01 14 2017,11:53:02 AM,Sat,45,33.04,28.89,-996,19.07,0.11,Rain,< 47
Duck Pond,Transient,January,01 14 2017,1:01:28 PM,Sat,36,33.04,28.89,-996,19.07,0.11,Rain,< 47
Duck Pond,Transient,January,01 14 2017,2:10:17 PM,Sat,33,33.04,28.89,-996,19.07,0.11,Rain,< 47
Duck Pond,Transient,January,01 14 2017,3:16:24 PM,Sat,27,33.04,28.89,-996,19.07,0.11,Rain,< 47
Duck Pond,Transient,January,01 14 2017,4:25:02 PM,Sat,18,33.04,28.89,-996,19.07,0.11,Rain,< 47
Duck Pond,Transient,January,01 15 2017,9:00:52 AM,Sun,-7,47.84,32.24,-996,25.72,1.59,Rain,< 47
Duck Pond,Transient,January,01 15 2017,10:08:33 AM,Sun,-6,47.84,32.24,-996,25.72,1.59,Rain,< 47
Duck Pond,Transient,January,01 15 2017,11:16:28 AM,Sun,-5,47.84,32.24,-996,25.72,1.59,Rain,< 47
Duck Pond,Transient,January,01 15 2017,12:21:22 PM,Sun,-4,47.84,32.24,-996,25.72,1.59,Rain,< 47
Duck Pond,Transient,January,01 15 2017,1:27:42 PM,Sun,-5,47.84,32.24,-996,25.72,1.59,Rain,< 47
Duck Pond,Transient,January,01 15 2017,2:33:23 PM,Sun,-4,47.84,32.24,-996,25.72,1.59,Rain,< 47
Duck Pond,Transient,January,01 15 2017,3:41:16 PM,Sun,-6,47.84,32.24,-996,25.72,1.59,Rain,< 47
Duck Pond,Transient,January,01 15 2017,4:48:09 PM,Sun,-7,47.84,32.24,-996,25.72,1.59,Rain,< 47
Duck Pond,Transient,January,01 16 2017,8:21:50 AM,Mon,18,50.9,35.11,-996,29.13,0.04,Rain,< 47
Duck Pond,Transient,January,01 16 2017,9:30:55 AM,Mon,-1,50.9,35.11,-996,29.13,0.04,Rain,< 47
Duck Pond,Transient,January,01 16 2017,10:40:36 AM,Mon,1,50.9,35.11,-996,29.13,0.04,Rain,< 47
Duck Pond,Transient,January,01 16 2017,11:47:13 AM,Mon,0,50.9,35.11,-996,29.13,0.04,Rain,< 47
Duck Pond,Transient,January,01 16 2017,12:56:48 PM,Mon,-4,50.9,35.11,-996,29.13,0.04,Rain,< 47
Duck Pond,Transient,January,01 16 2017,2:03:31 PM,Mon,9,50.9,35.11,-996,29.13,0.04,Rain,< 47
Duck Pond,Transient,January,01 16 2017,3:10:36 PM,Mon,6,50.9,35.11,-996,29.13,0.04,Rain,< 47
Duck Pond,Transient,January,01 16 2017,4:20:41 PM,Mon,6,50.9,35.11,-996,29.13,0.04,Rain,< 47
Duck Pond,Transient,January,01 17 2017,8:16:10 AM,Tue,29,54.32,32.25,-996,26.65,0,No rain,< 47
Duck Pond,Transient,January,01 17 2017,9:24:30 AM,Tue,485,54.32,32.25,-996,26.65,0,No rain,< 47
Duck Pond,Transient,January,01 17 2017,10:31:05 AM,Tue,834,54.32,32.25,-996,26.65,0,No rain,< 47
Duck Pond,Transient,January,01 17 2017,11:39:40 AM,Tue,855,54.32,32.25,-996,26.65,0,No rain,< 47
Duck Pond,Transient,January,01 17 2017,12:45:39 PM,Tue,720,54.32,32.25,-996,26.65,0,No rain,< 47
Duck Pond,Transient,January,01 17 2017,1:53:46 PM,Tue,684,54.32,32.25,-996,26.65,0,No rain,< 47
Duck Pond,Transient,January,01 17 2017,2:59:43 PM,Tue,592,54.32,32.25,-996,26.65,0,No rain,< 47
Duck Pond,Transient,January,01 17 2017,4:08:24 PM,Tue,451,54.32,32.25,-996,26.65,0,No rain,< 47
Duck Pond,Transient,January,01 18 2017,8:08:12 AM,Wed,28,55.85,34,-996,34.2,0,No rain,< 47
Duck Pond,Transient,January,01 18 2017,9:12:29 AM,Wed,192,55.85,34,-996,34.2,0,No rain,< 47
Duck Pond,Transient,January,01 18 2017,10:21:12 AM,Wed,700,55.85,34,-996,34.2,0,No rain,< 47
Duck Pond,Transient,January,01 18 2017,11:31:04 AM,Wed,780,55.85,34,-996,34.2,0,No rain,< 47
Duck Pond,Transient,January,01 18 2017,12:38:13 PM,Wed,708,55.85,34,-996,34.2,0,No rain,< 47
Duck Pond,Transient,January,01 18 2017,1:46:00 PM,Wed,786,55.85,34,-996,34.2,0,No rain,< 47
Duck Pond,Transient,January,01 18 2017,2:54:59 PM,Wed,682,55.85,34,-996,34.2,0,No rain,< 47
Duck Pond,Transient,January,01 18 2017,4:02:50 PM,Wed,507,55.85,34,-996,34.2,0,No rain,< 47
